TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
61.347120181,-175.048,21.5852,-17.8195,15.1099,-1.19369,5.47667,-3.88909,-0.319295,-2.83307,0.223449,-0.611171,3.345,0.0899005,0.893198,0.0140463,-2.95041,0.689296,1.38879,1.32968,0.024513,-0.426982
61.370340136,-176.216,19.1964,-15.4548,16.7321,-0.560962,4.11612,-4.49562,0.721643,0.537164,1.49426,-3.28719,-1.9078,-6.41952,-2.36638,0.391834,0.195242,2.41379,1.81205,3.54948,0.749433,2.56209
61.393560091,-178.705,19.8851,-18.7989,17.8022,2.59818,4.14387,-4.27253,0.589325,2.00011,0.243297,0.0330663,-2.84568,-3.23125,0.363345,-1.73726,1.56223,-0.671649,-2.09461,1.3929,0.937291,2.85344
61.416780045,-179.7,21.9852,-18.8616,14.4191,4.1771,2.37897,-1.37923,2.99595,-0.144185,1.52561,-1.84838,-3.36895,-2.86902,0.445059,0.830486,0.169258,0.203919,-0.753704,0.585661,0.297264,0.527761
61.440000000,-172.205,22.7167,-16.3827,14.9699,-1.04185,1.8959,-3.26933,3.40687,2.00672,1.42613,1.13542,-1.13659,-1.02072,-1.62401,-2.06868,0.286582,-1.01143,-3.63734,-1.79198,0.179208,0.0972748
61.463219955,-168.565,19.1839,-18.3201,17.9366,0.0851799,-2.14943,-7.12127,-1.23091,3.74228,4.33975,0.761468,0.444196,0.446593,-2.21055,-2.72812,1.5636,-0.404573,-1.57368,-2.38642,-1.58108,0.0142611
61.486439909,-158.28,23.0503,-14.2603,14.32,-0.780697,-1.01669,-4.79885,-1.63859,3.39899,3.84205,0.799199,-0.704061,2.17061,-0.832197,-2.10071,-1.86438,-3.47011,-1.03135,-3.13709,-2.27683,-1.58796
61.509659864,-171.649,25.9137,-14.1547,17.8781,3.08749,-0.290639,-2.12639,3.24178,1.70411,6.03572,2.34012,-0.617589,-1.14034,-2.05642,-1.53904,1.29683,1.05091,-0.559543,-1.43858,-3.93348,-0.818523
61.532879819,-179.361,23.592,-15.8547,16.7933,-0.811844,-1.90775,-4.33087,3.1213,0.904018,3.18009,0.851659,-0.453337,-2.09325,-1.46591,-2.77697,1.80243,2.03699,-0.063237,-0.068285,-1.36784,-0.901477
61.556099773,-174.182,23.2213,-16.7411,17.5943,1.58606,3.87178,-1.06569,4.2272,0.557417,2.40809,-0.926727,-1.46387,0.353881,1.40267,-0.883468,2.94884,0.958053,-1.17187,-1.02348,0.122475,2.39968
61.579319728,-169.873,19.6334,-17.221,15.2347,1.20783,1.66761,-3.71444,4.83089,-3.72818,-0.0422868,-1.82547,-3.08531,1.2041,-1.96455,-0.285073,1.38214,-0.651329,-3.27404,-2.76753,0.08236,0.552785
61.602539683,-173.214,22.2546,-17.1274,15.7303,1.80827,0.780019,-1.83756,4.42329,-3.01854,0.772228,-1.86026,-1.91708,0.346883,-0.491174,0.909593,0.850044,-1.43335,-3.56262,-2.77572,0.972768,0.667229
61.625759637,-178.143,22.293,-18.0002,14.6172,1.16802,0.599784,-1.80053,5.14721,-2.90569,-1.97118,-4.95,-1.89885,1.33309,0.597689,0.114212,-0.132827,-2.36802,-3.5331,-1.89385,2.98363,0.884421
61.648979592,-175.235,21.2656,-18.4077,15.4565,0.387611,3.17359,-1.19137,3.01488,0.861624,-0.675431,-4.32499,-4.92661,-3.32283,-1.39441,0.0501859,1.51852,-0.273429,-0.999045,-0.178016,-0.663412,0.398854
61.672199546,-174.046,18.701,-19.7434,11.8416,-2.62959,4.04139,-2.44179,3.13803,-1.14138,-4.74832,-6.1555,-5.72098,-1.76594,-1.49505,-0.781031,0.225075,-1.95038,-2.20537,-0.0877734,0.684163,-0.105905
61.695419501,-175.793,18.3574,-18.6809,14.4056,1.09921,1.45459,-2.69117,2.88737,-1.82542,0.938842,-2.26812,-0.461082,0.795,0.411666,2.13302,1.27003,2.62114,-1.38067,-0.183222,1.8762,0.668431
61.718639456,-178.869,23.6446,-20.505,15.8293,2.98217,2.75175,-2.47998,0.636532,-0.457469,1.6627,0.377203,-0.55489,0.689347,0.246236,-0.656389,0.865307,-0.120986,-0.386302,0.731889,0.538089,-0.2102
